Temperature (C);Location;Wind Speed (km/h);Visibility (km);Cloud Cover;Pressure (millibars);Humidity;Sunshine;Cloud;RainToday
-2.583333333;Albury;9.6278;6.0375;0;1041.7;0.96;NA;NA;No
-2.333333333;Albury;14.49;1.449;0;1041.9;0.94;NA;3;Yes
-0.694444444;Albury;11.27;1.449;0;1042.2;0.94;NA;8;No
0.227777778;Albury;7.6314;4.4114;0;1042.31;0.89;NA;8;Yes
2.222222222;Albury;9.8371;1.932;0;1042.2;0.92;NA;8;No
2.777777778;Albury;10.5133;1.932;0;1041.6;0.91;NA;NA;No
2.65;Albury;12.2521;6.2629;0;1041.43;0.82;NA;5;No
2.511111111;Albury;9.8371;2.576;0;1041.05;0.89;NA;8;Yes
2.511111111;Albury;10.5133;2.576;0;1041.05;0.86;NA;1;No
1.788888889;Albury;7.0679;5.6672;0;1041.1;0.91;NA;NA;No
2.25;Albury;7.2611;2.576;0;1040.95;0.89;NA;8;Yes
2.25;Albury;6.2146;2.576;0;1041.15;0.89;NA;8;Yes
1.688888889;Albury;6.8908;6.1985;0;1041.19;0.92;NA;8;Yes
1.694444444;Albury;4.9105;2.576;0;1041.26;0.94;NA;NA;No
1.694444444;Albury;3.22;2.576;0;1041.16;0.94;NA;5;No
1.15;Albury;7.728;6.1824;0;1041.13;0.92;NA;NA;No
1.694444444;Albury;6.44;1.932;0;1041.21;0.94;NA;8;Yes
1.694444444;Albury;1.8515;1.932;0;1040.81;0.94;NA;8;Yes
1.15;Albury;8.7262;6.2629;0;1038.87;0.92;NA;8;Yes
1.694444444;Albury;3.22;1.932;0;1040.36;0.94;NA;NA;No
1.694444444;Albury;0.8533;1.932;0;1040.07;0.94;NA;NA;No
1.15;Albury;4.5241;6.1824;0;1039.45;0.93;NA;NA;No
1.427777778;Albury;0;1.932;0;1039.01;0.94;NA;NA;No
1.427777778;Albury;6.44;1.932;0;1038.97;0.94;NA;NA;No
1.133333333;Albury;7.0035;4.8783;0;1038.56;0.96;NA;NA;No
1.716666667;Albury;0;1.932;0;1038.66;0.94;NA;8;No
1.983333333;Albury;6.44;3.059;0;1038.56;0.92;NA;NA;No
1.75;Albury;5.6511;1.771;0;1038.53;0.96;NA;4;No
2.827777778;Albury;9.499;3.059;0;1038.11;0.89;NA;NA;No
3.094444444;Albury;7.9856;3.059;0;1037.41;0.87;NA;NA;No
2.722222222;Albury;6.8747;2.1574;0;1036.93;0.92;NA;3;Yes
3.094444444;Albury;9.8371;3.059;0;1036.01;0.87;NA;NA;No
3.094444444;Albury;8.211;3.059;0;1035.61;0.87;NA;NA;No
2.766666667;Albury;6.2468;2.6243;0;1035.28;0.89;NA;7;No
2.827777778;Albury;14.49;4.991;0;1034.86;0.84;NA;NA;No
2.25;Albury;14.49;4.025;0;1034.71;0.9;NA;5;No
2.194444444;Albury;7.2289;3.4454;0;1034.34;0.9;NA;8;No
2.25;Albury;14.49;4.025;0;1034.26;0.87;NA;8;Yes
2.25;Albury;14.49;4.025;0;1034.2;0.87;NA;NA;No
1.705555556;Albury;7.0035;3.5098;0;1033.73;0.92;NA;8;No
2.25;Albury;8.9355;4.025;0;1033.39;0.85;NA;7;Yes
2.25;Albury;6.44;4.025;0;1032.9;0.82;NA;3;No
1.938888889;Albury;5.8604;5.474;0;1032.95;0.9;NA;8;No
1.955555556;Albury;10.8031;4.025;0;1032.24;0.85;NA;7;No
1.694444444;Albury;14.49;3.059;0;1031.94;0.91;NA;NA;No
1.15;Albury;10.7226;7.2128;0;1031.3;0.9;NA;NA;No
1.694444444;Albury;8.9355;1.932;0;1031.2;0.98;NA;5;No
1.694444444;Albury;4.8461;1.288;0;1031.16;0.98;NA;7;Yes
2.022222222;Albury;9.2897;8.7584;0;1031.43;0.87;NA;6;Yes
1.983333333;Albury;6.44;1.932;0;1031.4;0.98;NA;5;No
2.25;Albury;9.0321;2.576;0;1031.8;0.96;NA;6;No
2.127777778;Albury;13.3308;1.8998;0;1031.56;0.96;NA;6;No
2.511111111;Albury;7.1323;4.025;0;1032.25;0.98;NA;8;No
3.094444444;Albury;10.7226;4.508;0;1032.21;0.92;NA;NA;No
3.811111111;Albury;14.1197;13.9748;0;1030.81;0.86;NA;4;No
3.938888889;Albury;13.4435;6.118;0;1031.85;0.89;NA;7;No
3.938888889;Albury;12.0267;8.05;0;1031.9;0.89;NA;8;No
2.816666667;Albury;11.2861;11.5276;0;1031.05;0.92;NA;8;Yes
3.361111111;Albury;8.6457;4.991;0;1032.44;0.91;NA;8;No
3.094444444;Albury;6.9874;4.025;0;1032.85;0.92;NA;8;No
1.733333333;Albury;3.9928;8.1788;0;1032.1;0.96;NA;3;No
3.094444444;Albury;6.2146;6.118;0;1033.2;0.92;NA;7;Yes
3.094444444;Albury;9.0321;6.118;0;1033.49;0.92;NA;1;No
2.727777778;Albury;3.8801;6.6976;0;1032.52;0.92;NA;8;No
0.744444444;Albury;2.4633;3.059;0;1033.91;0.95;NA;7;No
0.744444444;Albury;4.1699;1.449;0;1034.12;0.93;NA;7;Yes
1.933333333;Albury;3.5259;6.7781;0;1033.49;0.95;NA;8;No
-0.9;Albury;1.5295;1.288;0;1034.52;0.94;NA;1;No
-0.844444444;Albury;1.5295;1.932;0;1034.67;0.98;NA;6;No
-0.961111111;Albury;3.6869;4.0733;0;1033.82;0.98;NA;8;Yes
-1.638888889;Albury;4.6368;2.576;0;1035.33;0.96;NA;8;Yes
-1.638888889;Albury;3.22;3.059;0;1035.83;0.94;NA;8;No
-1.016666667;Albury;5.2647;8.9677;0;1036.24;0.87;NA;NA;NA
-1.111111111;Albury;4.7656;8.05;0;1037.28;0.92;NA;NA;No
-0.316666667;Albury;12.5258;9.982;0;1037.78;0.88;NA;NA;No
0.977777778;Albury;16.9855;14.9569;0;1037.36;0.76;NA;NA;No
0.527777778;Albury;13.8782;9.982;0;1038.68;0.72;NA;NA;No
2.488888889;Albury;16.1;9.982;0;1038.38;0.61;NA;NA;No
1.794444444;Albury;15.0535;15.3111;0;1036.38;0.47;NA;3;No
3.016666667;Albury;10.6099;9.982;0;1037.98;0.59;NA;4;No
2.172222222;Albury;7.4382;9.982;0;1038.17;0.62;NA;8;Yes
0.577777778;Albury;8.2754;15.3111;0;1036.92;0.57;NA;7;Yes
-1.694444444;Albury;1.5295;9.982;0;1038.92;0.81;NA;7;No
-2.511111111;Albury;0;9.982;0;1039.32;0.85;NA;7;No
-2.322222222;Albury;8.372;14.9569;0;1038.04;0.8;NA;7;Yes
-4.733333333;Albury;1.5295;9.982;0;1039.57;0.92;NA;8;No
−5;Albury;3.22;9.982;0;1039.82;0.92;NA;8;No
-4.461111111;Albury;4.3631;14.8764;0;1038.19;0.82;NA;NA;No
-5.844444444;Albury;3.22;8.05;0;1039.71;0.92;NA;8;No
-5.844444444;Albury;6.7942;8.05;0;1039.67;0.92;NA;8;No
-5.461111111;Albury;3.9445;15.1501;0;1038.03;0.77;NA;8;No
-3.622222222;Albury;3.22;8.05;0;1038.96;0.88;NA;8;Yes
-3.305555556;Albury;5.8282;8.05;0;1038.76;0.86;NA;8;Yes
-5.888888889;Albury;5.1359;15.3594;0;1036.92;0.85;NA;8;Yes
-3.494444444;Albury;14.49;8.05;0;1038.1;0.86;NA;8;No
-3.761111111;Albury;6.9391;8.05;0;1037.9;0.88;NA;2;Yes
−7;Albury;7.5831;14.2163;0;1036.8;0.85;NA;8;Yes
-2.966666667;Albury;7.4704;11.27;0;1037.86;0.84;NA;1;Yes
-2.172222222;Albury;6.9391;11.27;0;1038.01;0.83;NA;8;No
-1.072222222;Albury;8.4525;12.0911;0;1038.36;0.78;NA;8;No
1.983333333;Albury;8.4525;9.982;0;1037.81;0.63;NA;7;No
2.777777778;Albury;11.1251;9.982;0;1037.01;0.67;NA;8;No
2.272222222;Albury;11.1251;14.5222;0;1036.31;0.67;NA;8;Yes
3.888888889;Albury;8.2271;16.1;0;1035.4;0.65;NA;8;No
3.066666667;Albury;8.6618;16.1;0;1035.3;0.74;NA;3;No
0.2;Albury;7.6958;12.0428;0;1035.66;0.81;NA;8;No
-0.266666667;Albury;3.703;9.982;0;1035.31;0.85;NA;7;Yes
-1.638888889;Albury;8.6457;8.05;0;1035.26;0.9;NA;3;Yes
-2.216666667;Albury;7.1967;9.9015;0;1035.41;0.86;NA;8;No
-3.016666667;Albury;7.2611;8.05;0;1035.31;0.96;NA;8;Yes
-3.016666667;Albury;2.6404;6.118;0;1035.36;0.94;NA;3;No
-3.322222222;Albury;6.6976;8.1466;0;1035.1;0.87;NA;3;No
-4.933333333;Albury;6.4078;1.449;0;1035.19;0.96;NA;8;No
−5;Albury;6.3112;0.805;0;1034.7;0.96;NA;NA;Yes
-5.094444444;Albury;8.7745;4.3309;0;1034.05;0.92;NA;8;Yes
-6.116666667;Albury;6.3756;0.483;0;1034.19;0.96;NA;NA;Yes
-6.65;Albury;6.3756;0.322;0;1033.61;0.96;NA;NA;No
-5.716666667;Albury;9.982;1.3846;0;1033.57;0.97;NA;NA;No
-7.622222222;Albury;5.8765;0.161;0;1033.29;0.92;NA;4;No
-8.594444444;Albury;6.0536;0.161;0;1033.18;0.92;NA;NA;No
-7.3;Albury;6.279;0.3864;0;1032.7;0.96;NA;NA;No
-5.605555556;Albury;3.22;0.161;0;1032.82;0.98;NA;8;No
-5.344444444;Albury;3.22;0.161;0;1032.87;0.98;NA;8;Yes
-5.716666667;Albury;6.8908;0.4025;0;1032.91;0.96;NA;8;No
-5.005555556;Albury;6.2468;0.1771;0;1032.29;0.96;NA;8;No
-2.922222222;Albury;9.1931;1.2558;0;1031.4;0.93;NA;8;No
-2.755555556;Albury;9.338;1.7066;0;1030.64;0.99;NA;7;No
-2.755555556;Albury;10.5938;1.8515;0;1029.78;1;NA;8;No
-2.733333333;Albury;10.5777;1.8676;0;1029.29;1;NA;NA;No
-2.811111111;Albury;8.8228;0.8533;0;1029.25;1;NA;8;No
-2.8;Albury;9.2414;1.7066;0;1029.08;1;NA;NA;Yes
-2.777777778;Albury;9.338;0.322;0;1028.69;0.92;NA;NA;No
-2.888888889;Albury;8.9999;0.3059;0;1028.55;0.93;NA;NA;No
-3.816666667;Albury;10.5616;0.322;0;1028.3;1;NA;6;No
-3.816666667;Albury;6.2951;0.322;0;1027.91;0.96;NA;8;No
-4.277777778;Albury;6.8103;0.3059;0;1027.82;1;NA;8;No
-4.305555556;Albury;3.22;0.322;0;1027.67;1;NA;8;No
-4.305555556;Albury;3.3005;0.322;0;1027.06;0.96;NA;8;No
−3;Albury;2.737;2.5921;0;1035.04;0.96;NA;2;No
-4.305555556;Albury;6.4078;1.8515;0;1027.03;0.96;NA;7;No
-4.255555556;Albury;6.44;2.9302;0;1027.4;0.96;NA;NA;No
-4.3;Albury;6.6976;1.5134;0;1026.99;0.96;NA;NA;No
-3.744444444;Albury;7.9534;2.9785;0;1027.03;0.99;NA;NA;No
-2.727777778;Albury;9.4507;3.4454;0;1027.32;0.92;NA;NA;No
-2.794444444;Albury;10.0142;3.0912;0;1027.97;1;NA;2;No
-2.15;Albury;8.1627;3.4937;0;1028.51;0.99;NA;8;No
-1.061111111;Albury;8.05;3.9606;0;1028.83;0.92;NA;7;Yes
-0.105555556;Albury;8.5652;3.6708;0;1029.67;0.93;NA;4;No
1.116666667;Albury;9.2092;5.9731;0;1030.02;0.92;NA;NA;No
2.177777778;Albury;11.1251;6.0214;0;1030.15;0.92;NA;NA;No
2.094444444;Albury;13.7333;5.5706;0;1030.33;0.93;NA;NA;No
2.266666667;Albury;16.7923;6.118;0;1030.75;0.85;NA;NA;No
1.25;Albury;11.3988;6.118;0;1031.61;0.85;NA;8;No
0.15;Albury;4.5724;5.6833;0;1032.61;0.86;NA;8;No
−1;Albury;4.7012;5.9731;0;1033.34;0.92;NA;4;No
-1.116666667;Albury;3.1395;4.3953;0;1033.95;0.92;NA;NA;No
-1.288888889;Albury;5.313;4.2987;0;1034.62;0.93;NA;NA;No
-1.25;Albury;1.61;4.347;0;1035.22;0.92;NA;NA;No
-2.822222222;Albury;6.3273;3.4293;0;1035.73;0.96;NA;NA;No
-2.716666667;Albury;5.8121;3.3327;0;1036.25;0.96;NA;NA;No
-3.4;Albury;10.3845;2.9785;0;1036.43;0.96;NA;8;No
-2.133333333;Albury;0;0.3381;0;1028.01;1;NA;2;No
3.944444444;Albury;13.5562;12.5902;0;1020.07;0.85;NA;NA;No
-2.2;Albury;3.22;0.161;0;1027.69;1;NA;5;No
-1.627777778;Albury;3.22;0.322;0;1027.37;0.96;NA;NA;No
-2.155555556;Albury;3.5581;0.161;0;1027.11;1;NA;NA;No
-2.127777778;Albury;1.5456;0.161;0;1026.89;0.96;NA;NA;No
-2.105555556;Albury;4.6529;0.1932;0;1026.85;1;NA;NA;No
-2.094444444;Albury;3.9928;0.0483;0;1026.53;1;NA;8;No
-2.061111111;Albury;3.6386;0.0322;0;1026.67;1;NA;4;Yes
-0.972222222;Albury;5.152;0.0322;0;1026.45;0.99;NA;7;No
-0.022222222;Albury;8.0178;0.0805;0;1025.93;0.93;NA;NA;No
1.227777778;Albury;9.66;0.1932;0;1025.38;1;NA;NA;No
1.316666667;Albury;8.2271;0.1932;0;1024.85;0.99;NA;8;No
2.905555556;Albury;9.6922;0.3059;0;1024.12;0.96;NA;5;No
2.933333333;Albury;12.6546;0.6601;0;1023.65;0.99;NA;3;No
3.95;Albury;11.1251;1.5939;0;1022.98;0.92;NA;3;No
3.166666667;Albury;8.1305;0.8533;0;1022.71;0.98;NA;NA;No
3.95;Albury;8.2432;1.8998;0;1022.34;0.92;NA;NA;No
3.927777778;Albury;12.6385;5.8926;0;1021.76;0.92;NA;NA;No
4.005555556;Albury;11.4954;7.1806;0;1021.42;0.92;NA;8;NA
5.016666667;Albury;14.2485;7.7441;0;1020.96;0.86;NA;8;Yes
4.505555556;Albury;11.2861;7.7441;0;1020.59;0.89;NA;8;No
4.45;Albury;11.431;9.1126;0;1020.42;0.89;NA;NA;No
4.505555556;Albury;14.4417;9.6117;0;1019.83;0.89;NA;NA;No
-3.35;Albury;6.0536;2.9785;0;1036.9;0.96;NA;NA;No
-4.177777778;Albury;9.5795;5.6833;0;1036.68;0.93;NA;NA;No
-2.333333333;Albury;6.1985;2.9785;0;1037.02;0.96;NA;NA;No
-2.361111111;Albury;5.9892;0.805;0;1037.21;0.96;NA;NA;NA
-2.072222222;Albury;6.4078;3.1234;0;1037.28;0.93;NA;NA;No
-2.822222222;Albury;10.8675;2.9624;0;1037.29;0.93;NA;8;No
-3.861111111;Albury;7.8085;3.4132;0;1037.46;0.93;NA;8;No
-4.044444444;Albury;10.0464;1.6261;0;1037.94;0.93;NA;8;Yes
-3.838888889;Albury;3.1556;1.8837;0;1038.67;0.92;NA;NA;No
-2.288888889;Albury;7.7602;2.9785;0;1038.97;0.89;NA;NA;No
-1.366666667;Albury;11.7369;3.4454;0;1039.44;0.9;NA;4;No
-0.988888889;Albury;9.7727;4.4919;0;1039.36;0.88;NA;NA;No
0.122222222;Albury;12.7351;6.118;0;1038.66;0.85;NA;NA;No
1.377777778;Albury;12.9122;5.8121;0;1037.92;0.84;NA;7;Yes
2.277777778;Albury;9.5312;6.118;0;1037.66;0.79;NA;7;Yes
2.25;Albury;11.3827;6.118;0;1037.47;0.79;NA;NA;No
0.655555556;Albury;6.7298;4.8944;0;1037.86;0.82;NA;NA;No
-0.533333333;Albury;11.0124;4.1216;0;1037.78;0.89;NA;NA;No
-1.1;Albury;12.9605;4.9588;0;1037.79;0.91;NA;NA;No
-1.655555556;Albury;14.2646;5.796;0;1037.8;0.92;NA;8;No
-2.255555556;Albury;14.5544;5.5062;0;1037.8;0.92;NA;NA;No
-2.777777778;Albury;14.49;4.991;0;0;0.92;NA;NA;No
-3.272222222;Albury;11.0285;4.8461;0;1037.68;0.92;NA;2;No
-3.377777778;Albury;6.4722;4.9105;0;1037.3;0.93;NA;6;No
-3.355555556;Albury;10.8353;5.9731;0;1036.82;0.88;NA;NA;No
-2.638888889;Albury;11.7691;2.7209;0;1036.83;0.96;NA;NA;No
-4.488888889;Albury;10.4972;5.9248;0;1036.25;0.92;NA;NA;No
-5.072222222;Albury;2.9463;7.6958;0;1036.3;0.93;NA;4;No
-5.477777778;Albury;9.8049;7.1484;0;1035.89;0.96;NA;NA;No
-5.05;Albury;10.6743;7.6958;0;1035.56;0.93;NA;NA;No
-4.983333333;Albury;13.4435;9.5634;0;1034.77;0.92;NA;NA;Yes
-4.888888889;Albury;9.3702;5.6028;0;1034.7;0.93;NA;NA;No
-3.888888889;Albury;8.8067;4.3631;0;1035.42;0.93;NA;8;No
-2.777777778;Albury;8.7423;4.8461;0;1036.22;0.86;NA;NA;Yes
-2.222222222;Albury;5.152;4.7334;0;1036.67;0.89;NA;NA;No
-1.161111111;Albury;4.8944;5.957;0;1036.48;0.89;NA;6;No
-0.05;Albury;10.8997;5.957;0;1035.78;0.86;NA;7;No
0.238888889;Albury;4.6207;5.474;0;1035.94;0.91;NA;2;No
2.172222222;Albury;9.2575;4.4436;0;1035.32;0.85;NA;NA;No
1.177777778;Albury;9.2253;3.059;0;1035.31;0.92;NA;NA;No
0.327777778;Albury;7.6958;1.8515;0;1035.75;0.91;NA;NA;No
0;Albury;7.6475;1.4973;0;1035.49;0.92;NA;NA;No
-2.061111111;Albury;9.0482;1.3524;0;1035.78;0.99;NA;NA;No
-0.827777778;Albury;9.7405;1.3685;0;1035.95;0.92;NA;NA;No
-2.011111111;Albury;10.6904;1.3524;0;1035.78;0.99;NA;NA;No
-1.5;Albury;10.8997;1.3524;0;1034.92;0.96;NA;2;No
-0.95;Albury;12.1394;2.1413;0;1035.01;0.96;NA;8;No
-0.672222222;Albury;10.143;2.9624;0;1034.33;0.93;NA;8;Yes
4.555555556;Albury;17.388;11.6725;0;1019.13;0.85;NA;NA;No
6.272222222;Albury;4.2182;5.1198;0;1016.1;0.94;NA;NA;No
5.066666667;Albury;17.388;14.6349;0;1018.13;0.82;NA;NA;No
5.622222222;Albury;14.4256;14.6349;0;1017.63;0.82;NA;5;No
5.688888889;Albury;13.5562;13.6206;0;1017.1;0.8;NA;8;No
5.155555556;Albury;14.1519;10.948;0;1016.63;0.86;NA;NA;No
5.116666667;Albury;14.4739;10.948;0;1016.33;0.86;NA;NA;No
6.166666667;Albury;13.041;7.6475;0;1016.26;0.8;NA;8;No
6.183333333;Albury;12.6546;6.9391;0;1016.03;0.79;NA;1;Yes
7.222222222;Albury;11.1734;6.9391;0;1015.94;0.79;NA;2;No
7.894444444;Albury;11.4793;7.0518;0;1015.83;0.82;NA;NA;No
8.005555556;Albury;9.3702;7.9695;0;1015.36;0.82;NA;NA;No
10.06666667;Albury;10.8675;11.1251;0;1014.85;0.77;NA;2;No
11.97222222;Albury;15.4399;10.7226;0;1014.45;0.72;NA;6;No
12.17222222;Albury;10.1591;11.1251;0;1014.18;0.72;NA;6;No
11.05555556;Albury;8.4686;10.948;0;1014.11;0.8;NA;NA;Yes
10.78888889;Albury;9.0965;7.6958;0;1014.13;0.81;NA;7;No
10.91666667;Albury;8.9999;7.8729;0;1014.14;0.8;NA;8;Yes
9.805555556;Albury;8.1305;7.8729;0;1014.15;0.83;NA;NA;No
8.711111111;Albury;6.9391;7.8246;0;1014.44;0.89;NA;3;No
8.6;Albury;8.1305;7.8246;0;1014.64;0.88;NA;8;Yes
8.6;Albury;10.4328;7.8246;0;1015.04;0.85;NA;NA;Yes
8.311111111;Albury;5.5706;8.1466;0;1015.43;0.88;NA;NA;No
7.633333333;Albury;5.8926;7.8246;0;1015.49;0.92;NA;8;No
7.122222222;Albury;2.576;5.9248;0;1015.59;0.92;NA;5;Yes
5.661111111;Albury;12.4292;1.8998;0;1018.57;0.96;NA;NA;No
7.122222222;Albury;3.0751;3.9284;0;1015.67;0.96;NA;NA;No
7.122222222;Albury;3.1395;3.9284;0;1015.83;0.96;NA;5;No
6.766666667;Albury;4.7012;2.8336;0;1015.8;0.96;NA;NA;No
6.061111111;Albury;2.1252;0.8533;0;1016.06;1;NA;2;No
7.15;Albury;7.2611;1.4651;0;1016.75;0.93;NA;NA;No
6.994444444;Albury;4.83;1.932;0;1017.65;0.96;NA;NA;No
7.127777778;Albury;4.2504;1.6583;0;1017.93;1;NA;NA;No
7.705555556;Albury;8.9355;2.576;0;1018.32;0.96;NA;NA;No
7.888888889;Albury;8.7745;2.8658;0;1018.86;0.95;NA;NA;No
7.755555556;Albury;3.3488;3.4937;0;1019.17;0.95;NA;NA;No
8.861111111;Albury;10.8836;3.9767;0;1018.35;0.93;NA;8;No
9.988888889;Albury;7.7763;4.6207;0;1019.12;0.86;NA;NA;No
10.02222222;Albury;8.0661;6.0053;0;1018.88;0.86;NA;4;No
8.955555556;Albury;9.5634;6.0053;0;1018.86;0.93;NA;NA;No
8.022222222;Albury;9.7566;4.0894;0;1019.05;0.95;NA;NA;No
7.822222222;Albury;12.6546;4.4436;0;1019.34;0.96;NA;2;No
7.755555556;Albury;11.27;4.4275;0;1019.37;0.96;NA;NA;No
7.25;Albury;11.0285;4.186;0;1019.62;0.99;NA;NA;Yes
7.127777778;Albury;12.5741;4.3953;0;1019.45;0.93;NA;NA;No
6.594444444;Albury;11.3183;3.3971;0;1019.27;0.96;NA;NA;No
6.061111111;Albury;10.7548;2.8819;0;1019.26;0.95;NA;NA;No
5.466666667;Albury;11.0446;2.9302;0;1019.57;0.96;NA;NA;No
4.883333333;Albury;11.0124;0.6279;0;1019.46;1;NA;8;No
5.783333333;Albury;13.1537;8.3237;0;1017.17;0.91;NA;8;No
4.861111111;Albury;11.0285;0.161;0;1018.97;0.98;NA;NA;No
4.888888889;Albury;10.9802;0.4669;0;1018.59;0.98;NA;2;No
4.827777778;Albury;13.2503;0.2093;0;1018.32;1;NA;NA;No
5.911111111;Albury;12.5902;0.161;0;1018.13;0.93;NA;7;Yes
4.822222222;Albury;12.7995;1.2397;0;1017.76;1;NA;8;Yes
4.861111111;Albury;10.9158;1.1753;0;1017.89;1;NA;8;Yes
4.933333333;Albury;20.2377;2.4633;0;1017.74;1;NA;NA;No
7.105555556;Albury;20.1089;3.8801;0;1017.18;0.93;NA;7;No
8.727777778;Albury;15.4882;7.0679;0;1017.27;0.9;NA;8;Yes
11.06666667;Albury;15.8746;9.7566;0;1016.66;0.77;NA;NA;No
12.73333333;Albury;17.5168;9.9015;0;1016.03;0.72;NA;NA;No
13.5;Albury;17.8871;12.719;0;1015.51;0.7;NA;NA;No
13.93333333;Albury;17.2592;14.9086;0;1015.02;0.69;NA;NA;No
12.86666667;Albury;11.3505;9.982;0;1014.73;0.76;NA;NA;No
11.34444444;Albury;13.846;9.9015;0;1015.17;0.79;NA;NA;No
9.994444444;Albury;15.5848;9.9015;0;1015.24;0.86;NA;7;Yes
9.95;Albury;12.4936;9.8049;0;1015.35;0.83;NA;NA;No
8.888888889;Albury;13.0088;9.8371;0;1015.59;0.89;NA;2;No
7.805555556;Albury;13.9909;9.8049;0;1015.56;0.89;NA;8;Yes
8.244444444;Albury;13.7977;9.8049;0;1015.65;0.84;NA;NA;No
7.566666667;Albury;13.6528;9.7888;0;1015.93;0.85;NA;NA;No
6.644444444;Albury;13.9587;9.7566;0;1016.27;0.87;NA;8;No
6.577777778;Albury;13.9587;9.7566;0;1016.47;0.87;NA;3;No
4.755555556;Albury;10.5616;8.0983;0;1016.87;0.92;NA;NA;No
4.588888889;Albury;10.8031;9.7566;0;1017.24;0.92;NA;NA;No
5.027777778;Albury;6.5044;9.7566;0;1017.07;0.93;NA;NA;No
5.222222222;Albury;8.7745;9.7566;0;1017.17;0.9;NA;8;No
4.861111111;Albury;7.7924;9.6117;0;1017.31;0.93;NA;NA;No
5.833333333;Albury;12.0428;9.5795;0;1017.61;0.87;NA;NA;No
4.711111111;Albury;9.0643;9.2736;0;1018.15;0.94;NA;NA;No
4.822222222;Albury;4.8461;7.7763;0;1018.61;0.93;NA;NA;No
5.955555556;Albury;8.8872;9.6439;0;1018.81;0.87;NA;NA;No
8.477777778;Albury;6.1824;9.7888;0;1018.81;0.82;NA;NA;No
11.06666667;Albury;2.8014;9.7083;0;1018.69;0.77;NA;8;No
12.75555556;Albury;1.4812;9.7566;0;1017.98;0.69;NA;NA;No
12.97222222;Albury;4.9266;10.1913;0;1017.48;0.7;NA;NA;No
12.88888889;Albury;4.9588;9.8049;0;1017.17;0.72;NA;NA;No
12.35555556;Albury;7.7602;9.8049;0;1016.96;0.74;NA;NA;Yes
11.32222222;Albury;9.2575;8.5491;0;1016.82;0.77;NA;NA;No
9.027777778;Albury;7.7763;7.8729;0;1017.08;0.83;NA;8;No
7.366666667;Albury;8.0017;7.8729;0;1017.16;0.93;NA;1;Yes
6.5;Albury;7.406;8.1466;0;1017.12;0.93;NA;2;No
6.183333333;Albury;9.4346;7.8246;0;1017.27;0.93;NA;NA;No
7.15;Albury;13.8943;7.8246;0;1017.28;0.89;NA;7;No
5.655555556;Albury;6.8264;8.0983;0;1017.51;0.93;NA;NA;Yes
5.111111111;Albury;6.7298;7.7763;0;1017.27;0.93;NA;NA;No
5.088888889;Albury;11.4471;7.7763;0;1017.16;0.93;NA;NA;No
6.422222222;Albury;13.3147;8.1466;0;1015.33;0.87;NA;NA;No
4.444444444;Albury;10.6743;7.728;0;1017.07;0.92;NA;NA;No
3.955555556;Albury;6.5527;7.7119;0;1017.06;0.92;NA;NA;Yes
3.055555556;Albury;11.2217;7.5187;0;1016.91;0.96;NA;1;No
2.911111111;Albury;11.1573;6.7942;0;1016.65;0.96;NA;7;No
3.883333333;Albury;11.0607;6.8264;0;1016.75;0.92;NA;NA;No
3.966666667;Albury;11.9623;5.9731;0;1016.91;0.93;NA;8;No
4.972222222;Albury;12.7834;6.8586;0;1016.86;0.93;NA;8;Yes
7.172222222;Albury;12.7834;7.8729;0;1017.14;0.86;NA;NA;No
9.9;Albury;16.8406;8.2271;0;1017.02;0.78;NA;8;No
12.19444444;Albury;14.4256;9.8049;0;1016.75;0.74;NA;NA;No
13.93333333;Albury;14.5866;9.9015;0;1016.23;0.67;NA;NA;No
15.21111111;Albury;14.3612;9.982;0;1015.99;0.65;NA;8;No
15.11111111;Albury;15.8263;9.982;0;1015.51;0.66;NA;NA;No
13;Albury;12.6546;9.982;0;1015.23;0.72;NA;1;No
12.35;Albury;11.0124;8.3398;0;1015.5;0.78;NA;NA;No
12.67777778;Albury;17.2431;8.05;0;1015.21;0.77;NA;NA;No
12.06111111;Albury;16.8245;7.9695;0;1014.75;0.75;NA;NA;No
11.97222222;Albury;17.0016;8.2271;0;1014.85;0.76;NA;NA;No
10.02222222;Albury;14.2324;7.9051;0;1014.74;0.78;NA;NA;No
10.05;Albury;17.2109;7.9051;0;1014.74;0.77;NA;NA;No
8.4;Albury;14.0231;8.2271;0;1014.92;0.84;NA;NA;No
7.777777778;Albury;14.0392;4.991;0;1014.93;0.86;NA;NA;No
7.244444444;Albury;14.1358;7.8246;0;1014.93;0.86;NA;8;No
8.194444444;Albury;11.5598;11.5759;0;1016.66;0.89;NA;NA;Yes
6.638888889;Albury;17.3397;6.9069;0;1014.84;0.86;NA;NA;No
6.638888889;Albury;14.3612;6.9069;0;1014.84;0.86;NA;3;No
6.627777778;Albury;16.4059;7.3577;0;1014.62;0.87;NA;NA;No
6.15;Albury;15.778;7.8246;0;1014.41;0.86;NA;NA;No
6.127777778;Albury;20.2699;7.8246;0;1014.32;0.86;NA;5;No
6.055555556;Albury;19.6259;8.1788;0;1014.51;0.86;NA;2;No
7.083333333;Albury;20.125;9.7566;0;1014.92;0.8;NA;NA;No
8.861111111;Albury;23.2645;9.9015;0;1014.94;0.78;NA;8;No
10.95;Albury;20.6402;9.982;0;1015.17;0.71;NA;NA;No
